MSA GEOID,Core Based Statistical Area,Pollutant,Trend Statistic,Number of Trend Sites,Pollutant 1990,Pollutant 1991,Pollutant 1992,Pollutant 1993,Pollutant 1994,Pollutant 1995,Pollutant 1996,Pollutant 1997,Pollutant 1998,Pollutant 1999,Pollutant 2000,Pollutant 2001,Pollutant 2002,Pollutant 2003,Pollutant 2004,Pollutant 2005,Pollutant 2006,Pollutant 2007,Pollutant 2008,Pollutant 2009,Pollutant 2010,Pollutant 2011,Pollutant 2012,Pollutant 2013,Pollutant 2014,Pollutant 2015,Pollutant 2016,MSA,Population 1990,Population 1991,Population 1992,Population 1993,Population 1994,Population 1995,Population 1996,Population 1997,Population 1998,Population 1999,Population 2000,Population 2001,Population 2002,Population 2003,Population 2004,Population 2005,Population 2006,Population 2007,Population 2008,Population 2009,Population 2010,Density 1990,Density 1991,Density 1992,Density 1993,Density 1994,Density 1995,Density 1996,Density 1997,Density 1998,Density 1999,Density 2000,Density 2001,Density 2002,Density 2003,Density 2004,Density 2005,Density 2006,Density 2007,Density 2008,Density 2009,Density 2010
12420,"Austin-Round Rock, TX",O3,4th Max,1,0.088,0.083,0.081,0.08,0.085,0.089,0.08,0.075,0.088,0.087,0.088,0.078,0.091,0.084,0.082,0.082,0.082,0.076,0.074,0.076,0.074,0.075,0.074,0.069,0.062,0.073,0.064,"Austin--San Marcos, TX MSA",781572,828391.1,875210.2,922029.3,968848.4,1015667.5,1062486.6,1109305.7,1156124.8,1202943.9,1249763,1296415.6,1343068.2,1389720.8,1436373.4,1483026,1529678.6,1576331.2,1622983.8,1669636.4,1716289,280,281.59,283.18,284.77,286.36,287.95,289.54,291.13,292.72,294.31,295.9,306.98,318.06,329.14,340.22,351.3,362.38,373.46,384.54,395.62,406.7
12540,"Bakersfield, CA",NO2,Annual Mean,2,16,17,17,16,16,14,14,13,14,15,15,16,16,15,15,14,15,12,11,10,9,9,10,10,9,8,8,"Bakersfield, CA MSA",543477,555293.8,567110.6,578927.4,590744.2,602561,614377.8,626194.6,638011.4,649828.2,661645,679443.6,697242.2,715040.8,732839.4,750638,768436.6,786235.2,804033.8,821832.4,839631,66.8,68.25,69.7,71.15,72.6,74.05,75.5,76.95,78.4,79.85,81.3,83.5,85.7,87.9,90.1,92.3,94.5,96.7,98.9,101.1,103.3
12540,"Bakersfield, CA",NO2,98th Percentile,2,65,65,60,60,60,59,58,52,55,57,52,56,55,55,50,50,58,54,47,40,40,39,41,42,41,35,32,"Bakersfield, CA MSA",543477,555293.8,567110.6,578927.4,590744.2,602561,614377.8,626194.6,638011.4,649828.2,661645,679443.6,697242.2,715040.8,732839.4,750638,768436.6,786235.2,804033.8,821832.4,839631,66.8,68.25,69.7,71.15,72.6,74.05,75.5,76.95,78.4,79.85,81.3,83.5,85.7,87.9,90.1,92.3,94.5,96.7,98.9,101.1,103.3
12540,"Bakersfield, CA",O3,4th Max,4,0.099,0.102,0.097,0.104,0.102,0.107,0.109,0.094,0.114,0.095,0.099,0.099,0.103,0.098,0.09,0.093,0.098,0.088,0.097,0.088,0.092,0.089,0.086,0.079,0.081,0.084,0.081,"Bakersfield, CA MSA",543477,555293.8,567110.6,578927.4,590744.2,602561,614377.8,626194.6,638011.4,649828.2,661645,679443.6,697242.2,715040.8,732839.4,750638,768436.6,786235.2,804033.8,821832.4,839631,66.8,68.25,69.7,71.15,72.6,74.05,75.5,76.95,78.4,79.85,81.3,83.5,85.7,87.9,90.1,92.3,94.5,96.7,98.9,101.1,103.3
12540,"Bakersfield, CA",PM10,2nd Max,1,165,169,104,96,131,111,64,78,88,135,102,139,92,96,78,93,145,103,107,98,88,89,86,111,334,88,88,"Bakersfield, CA MSA",543477,555293.8,567110.6,578927.4,590744.2,602561,614377.8,626194.6,638011.4,649828.2,661645,679443.6,697242.2,715040.8,732839.4,750638,768436.6,786235.2,804033.8,821832.4,839631,66.8,68.25,69.7,71.15,72.6,74.05,75.5,76.95,78.4,79.85,81.3,83.5,85.7,87.9,90.1,92.3,94.5,96.7,98.9,101.1,103.3
12540,"Bakersfield, CA",PM25,Weighted Annual Mean,3,,,,,,,,,,,16.3,16,18,13.8,14.1,14.5,14.5,16.7,17.4,15.6,12.1,12.3,11.4,17.1,15.3,13,12.7,"Bakersfield, CA MSA",543477,555293.8,567110.6,578927.4,590744.2,602561,614377.8,626194.6,638011.4,649828.2,661645,679443.6,697242.2,715040.8,732839.4,750638,768436.6,786235.2,804033.8,821832.4,839631,66.8,68.25,69.7,71.15,72.6,74.05,75.5,76.95,78.4,79.85,81.3,83.5,85.7,87.9,90.1,92.3,94.5,96.7,98.9,101.1,103.3
12540,"Bakersfield, CA",PM25,98th Percentile,3,,,,,,,,,,,61,66,56,37,41,48,46,55,52,48,40,42,40,67,61,42,39,"Bakersfield, CA MSA",543477,555293.8,567110.6,578927.4,590744.2,602561,614377.8,626194.6,638011.4,649828.2,661645,679443.6,697242.2,715040.8,732839.4,750638,768436.6,786235.2,804033.8,821832.4,839631,66.8,68.25,69.7,71.15,72.6,74.05,75.5,76.95,78.4,79.85,81.3,83.5,85.7,87.9,90.1,92.3,94.5,96.7,98.9,101.1,103.3
12580,"Baltimore-Columbia-Towson, MD",CO,2nd Max,1,7.2,5.6,4.9,4.9,5.7,4.2,3.9,4.8,3.3,4.6,3.4,3.3,3,2.5,2.9,2.7,2.1,2.3,2,1.8,1.4,1.5,1.6,1.3,1,1.8,1.8,"Baltimore, MD PMSA",2382172,2399254.2,2416336.4,2433418.6,2450500.8,2467583,2484665.2,2501747.4,2518829.6,2535911.8,2552994,2568743.5,2584493,2600242.5,2615992,2631741.5,2647491,2663240.5,2678990,2694739.5,2710489,913,919.55,926.1,932.65,939.2,945.75,952.3,958.85,965.4,971.95,978.5,984.84,991.18,997.52,1003.86,1010.2,1016.54,1022.88,1029.22,1035.56,1041.9
12580,"Baltimore-Columbia-Towson, MD",NO2,Annual Mean,1,34,33,31,33,32,26,27,26,26,24,23,23,25,26,23,22,21,19,19,18,18,18,16,15,16,16,15,"Baltimore, MD PMSA",2382172,2399254.2,2416336.4,2433418.6,2450500.8,2467583,2484665.2,2501747.4,2518829.6,2535911.8,2552994,2568743.5,2584493,2600242.5,2615992,2631741.5,2647491,2663240.5,2678990,2694739.5,2710489,913,919.55,926.1,932.65,939.2,945.75,952.3,958.85,965.4,971.95,978.5,984.84,991.18,997.52,1003.86,1010.2,1016.54,1022.88,1029.22,1035.56,1041.9
12580,"Baltimore-Columbia-Towson, MD",NO2,98th Percentile,1,86,83,82,86,87,66,65,65,69,70,65,68,70,76,58,74,63,58,52,59,61,54,56,47,52,53,55,"Baltimore, MD PMSA",2382172,2399254.2,2416336.4,2433418.6,2450500.8,2467583,2484665.2,2501747.4,2518829.6,2535911.8,2552994,2568743.5,2584493,2600242.5,2615992,2631741.5,2647491,2663240.5,2678990,2694739.5,2710489,913,919.55,926.1,932.65,939.2,945.75,952.3,958.85,965.4,971.95,978.5,984.84,991.18,997.52,1003.86,1010.2,1016.54,1022.88,1029.22,1035.56,1041.9
12580,"Baltimore-Columbia-Towson, MD",O3,4th Max,6,0.098,0.107,0.093,0.107,0.095,0.104,0.09,0.103,0.097,0.106,0.09,0.098,0.107,0.083,0.082,0.089,0.089,0.086,0.084,0.072,0.085,0.087,0.083,0.069,0.067,0.073,0.075,"Baltimore, MD PMSA",2382172,2399254.2,2416336.4,2433418.6,2450500.8,2467583,2484665.2,2501747.4,2518829.6,2535911.8,2552994,2568743.5,2584493,2600242.5,2615992,2631741.5,2647491,2663240.5,2678990,2694739.5,2710489,913,919.55,926.1,932.65,939.2,945.75,952.3,958.85,965.4,971.95,978.5,984.84,991.18,997.52,1003.86,1010.2,1016.54,1022.88,1029.22,1035.56,1041.9
12580,"Baltimore-Columbia-Towson, MD",PM25,Weighted Annual Mean,7,,,,,,,,,,,15.8,15.5,14.9,14.6,14.9,15.5,13.5,13.6,12.3,10.6,10.7,10.5,10,9.2,9.3,9.4,7.8,"Baltimore, MD PMSA",2382172,2399254.2,2416336.4,2433418.6,2450500.8,2467583,2484665.2,2501747.4,2518829.6,2535911.8,2552994,2568743.5,2584493,2600242.5,2615992,2631741.5,2647491,2663240.5,2678990,2694739.5,2710489,913,919.55,926.1,932.65,939.2,945.75,952.3,958.85,965.4,971.95,978.5,984.84,991.18,997.52,1003.86,1010.2,1016.54,1022.88,1029.22,1035.56,1041.9
12580,"Baltimore-Columbia-Towson, MD",PM25,98th Percentile,7,,,,,,,,,,,37,39,44,38,35,37,33,34,31,25,26,25,23,24,22,25,20,"Baltimore, MD PMSA",2382172,2399254.2,2416336.4,2433418.6,2450500.8,2467583,2484665.2,2501747.4,2518829.6,2535911.8,2552994,2568743.5,2584493,2600242.5,2615992,2631741.5,2647491,2663240.5,2678990,2694739.5,2710489,913,919.55,926.1,932.65,939.2,945.75,952.3,958.85,965.4,971.95,978.5,984.84,991.18,997.52,1003.86,1010.2,1016.54,1022.88,1029.22,1035.56,1041.9
12700,"Barnstable Town, MA",O3,4th Max,1,0.097,0.111,0.096,0.088,0.088,0.105,0.096,0.1,0.084,0.101,0.083,0.105,0.093,0.089,0.083,0.088,0.082,0.082,0.075,0.071,0.078,0.068,0.079,0.071,0.059,0.071,0.065,"Barnstable--Yarmouth, MA MSA",,,,,,,,,,,162582,167912.6,173243.2,178573.8,183904.4,189235,194565.6,199896.2,205226.8,210557.4,215888,,,,,,,,,,,625.8,618.05,610.3,602.55,594.8,587.05,579.3,571.55,563.8,556.05,548.3
12940,"Baton Rouge, LA",CO,2nd Max,1,4.6,4.6,4.6,9,4.6,3.4,4.7,5.4,3.9,4.5,3.6,4.8,3.7,3.1,2.7,2.1,3.3,1.6,1.8,1.1,2,1.4,1.7,1.8,1.3,1.2,1.1,"Baton Rouge, LA MSA",528264,535727,543190,550653,558116,565579,573042,580505,587968,595431,602894,622853,642812,662771,682730,702689,722648,742607,762566,782525,802484,333,337.71,342.42,347.13,351.84,356.55,361.26,365.97,370.68,375.39,380.1,362.02,343.94,325.86,307.78,289.7,271.62,253.54,235.46,217.38,199.3
12940,"Baton Rouge, LA",NO2,Annual Mean,2,10,10,10,10,11,10,10,10,10,10,11,10,10,10,9,9,9,9,8,8,7,6,6,6,6,6,6,"Baton Rouge, LA MSA",528264,535727,543190,550653,558116,565579,573042,580505,587968,595431,602894,622853,642812,662771,682730,702689,722648,742607,762566,782525,802484,333,337.71,342.42,347.13,351.84,356.55,361.26,365.97,370.68,375.39,380.1,362.02,343.94,325.86,307.78,289.7,271.62,253.54,235.46,217.38,199.3
12940,"Baton Rouge, LA",NO2,98th Percentile,2,48,48,48,48,41,41,42,44,46,46,47,46,40,40,40,38,39,37,35,39,35,32,30,28,30,28,28,"Baton Rouge, LA MSA",528264,535727,543190,550653,558116,565579,573042,580505,587968,595431,602894,622853,642812,662771,682730,702689,722648,742607,762566,782525,802484,333,337.71,342.42,347.13,351.84,356.55,361.26,365.97,370.68,375.39,380.1,362.02,343.94,325.86,307.78,289.7,271.62,253.54,235.46,217.38,199.3
12940,"Baton Rouge, LA",O3,4th Max,3,0.105,0.089,0.081,0.078,0.082,0.091,0.085,0.087,0.087,0.087,0.09,0.077,0.077,0.09,0.083,0.09,0.088,0.081,0.074,0.076,0.075,0.078,0.074,0.064,0.071,0.069,0.066,"Baton Rouge, LA MSA",528264,535727,543190,550653,558116,565579,573042,580505,587968,595431,602894,622853,642812,662771,682730,702689,722648,742607,762566,782525,802484,333,337.71,342.42,347.13,351.84,356.55,361.26,365.97,370.68,375.39,380.1,362.02,343.94,325.86,307.78,289.7,271.62,253.54,235.46,217.38,199.3
12940,"Baton Rouge, LA",PM25,Weighted Annual Mean,4,,,,,,,,,,,13.5,12.8,11.7,12.3,11.9,13.3,13.2,11.8,11,9.5,10.3,10.2,9.4,8.4,8.6,8.5,8.7,"Baton Rouge, LA MSA",528264,535727,543190,550653,558116,565579,573042,580505,587968,595431,602894,622853,642812,662771,682730,702689,722648,742607,762566,782525,802484,333,337.71,342.42,347.13,351.84,356.55,361.26,365.97,370.68,375.39,380.1,362.02,343.94,325.86,307.78,289.7,271.62,253.54,235.46,217.38,199.3
12940,"Baton Rouge, LA",PM25,98th Percentile,4,,,,,,,,,,,33,31,23,27,28,28,32,24,22,19,20,22,21,19,18,19,19,"Baton Rouge, LA MSA",528264,535727,543190,550653,558116,565579,573042,580505,587968,595431,602894,622853,642812,662771,682730,702689,722648,742607,762566,782525,802484,333,337.71,342.42,347.13,351.84,356.55,361.26,365.97,370.68,375.39,380.1,362.02,343.94,325.86,307.78,289.7,271.62,253.54,235.46,217.38,199.3
12940,"Baton Rouge, LA",SO2,99th Percentile,1,104,128,142,116,128,136,139,197,141,143,151,126,137,114,137,167,137,135,133,140,87,48,32,27,25,18,22,"Baton Rouge, LA MSA",528264,535727,543190,550653,558116,565579,573042,580505,587968,595431,602894,622853,642812,662771,682730,702689,722648,742607,762566,782525,802484,333,337.71,342.42,347.13,351.84,356.55,361.26,365.97,370.68,375.39,380.1,362.02,343.94,325.86,307.78,289.7,271.62,253.54,235.46,217.38,199.3
13020,"Bay City, MI",PM25,Weighted Annual Mean,1,,,,,,,,,,,11.5,11.5,11.2,10.9,9.8,12.4,10.2,10.2,8.9,8.1,8.2,7.7,7.7,7.5,8.2,7.7,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13020,"Bay City, MI",PM25,98th Percentile,1,,,,,,,,,,,34,34,32,27,28,41,28,25,24,23,31,21,22,16,21,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13140,"Beaumont-Port Arthur, TX",NO2,Annual Mean,2,8,9,10,9,10,10,10,10,8,10,8,9,8,8,8,8,8,7,7,6,7,6,6,6,5,5,5,"Beaumont--Port Arthur, TX MSA",361226,363612.4,365998.8,368385.2,370771.6,373158,375544.4,377930.8,380317.2,382703.6,385090,385455.5,385821,386186.5,386552,386917.5,387283,387648.5,388014,388379.5,388745,167.7,168.81,169.92,171.03,172.14,173.25,174.36,175.47,176.58,177.69,178.8,179.43,180.06,180.69,181.32,181.95,182.58,183.21,183.84,184.47,185.1
13140,"Beaumont-Port Arthur, TX",NO2,98th Percentile,1,50,50,50,67,57,46,46,45,44,53,41,49,42,43,44,39,40,43,45,37,39,38,34,33,33,32,30,"Beaumont--Port Arthur, TX MSA",361226,363612.4,365998.8,368385.2,370771.6,373158,375544.4,377930.8,380317.2,382703.6,385090,385455.5,385821,386186.5,386552,386917.5,387283,387648.5,388014,388379.5,388745,167.7,168.81,169.92,171.03,172.14,173.25,174.36,175.47,176.58,177.69,178.8,179.43,180.06,180.69,181.32,181.95,182.58,183.21,183.84,184.47,185.1
13140,"Beaumont-Port Arthur, TX",O3,4th Max,3,0.087,0.097,0.094,0.088,0.081,0.098,0.082,0.092,0.086,0.072,0.091,0.077,0.078,0.082,0.08,0.079,0.083,0.075,0.069,0.072,0.077,0.076,0.071,0.064,0.064,0.069,0.061,"Beaumont--Port Arthur, TX MSA",361226,363612.4,365998.8,368385.2,370771.6,373158,375544.4,377930.8,380317.2,382703.6,385090,385455.5,385821,386186.5,386552,386917.5,387283,387648.5,388014,388379.5,388745,167.7,168.81,169.92,171.03,172.14,173.25,174.36,175.47,176.58,177.69,178.8,179.43,180.06,180.69,181.32,181.95,182.58,183.21,183.84,184.47,185.1
13140,"Beaumont-Port Arthur, TX",SO2,99th Percentile,2,200,200,120,151,175,104,123,123,115,96,135,91,79,78,80,79,161,87,72,82,75,44,50,34,36,38,42,"Beaumont--Port Arthur, TX MSA",361226,363612.4,365998.8,368385.2,370771.6,373158,375544.4,377930.8,380317.2,382703.6,385090,385455.5,385821,386186.5,386552,386917.5,387283,387648.5,388014,388379.5,388745,167.7,168.81,169.92,171.03,172.14,173.25,174.36,175.47,176.58,177.69,178.8,179.43,180.06,180.69,181.32,181.95,182.58,183.21,183.84,184.47,185.1
13380,"Bellingham, WA",O3,4th Max,1,0.061,0.058,0.056,0.058,0.059,0.054,0.062,0.052,0.056,0.05,0.052,0.05,0.053,0.056,0.062,0.055,0.055,0.052,0.049,0.046,0.048,0.043,0.047,0.043,0.046,0.048,0.045,"Bellingham, WA MSA",127780,131683.4,135586.8,139490.2,143393.6,147297,151200.4,155103.8,159007.2,162910.6,166814,170246.6,173679.2,177111.8,180544.4,183977,187409.6,190842.2,194274.8,197707.4,201140,60.3,62.14,63.98,65.82,67.66,69.5,71.34,73.18,75.02,76.86,78.7,80.38,82.06,83.74,85.42,87.1,88.78,90.46,92.14,93.82,95.5
13540,"Bennington, VT",O3,4th Max,1,0.086,0.093,0.081,0.082,0.081,0.078,0.079,0.082,0.075,0.083,0.071,0.083,0.086,0.073,0.074,0.073,0.068,0.077,0.069,0.068,0.068,0.059,0.067,0.062,0.061,0.063,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13740,"Billings, MT",SO2,99th Percentile,2,298,257,265,337,230,241,224,110,94,104,98,100,101,105,89,59,51,64,58,49,88,70,56,39,68,46,31,"Billings, MT MSA",113419,115012.3,116605.6,118198.9,119792.2,121385.5,122978.8,124572.1,126165.4,127758.7,129352,132221.8,135091.6,137961.4,140831.2,143701,146570.8,149440.6,152310.4,155180.2,158050,43,43.61,44.22,44.83,45.44,46.05,46.66,47.27,47.88,48.49,49.1,47.57,46.04,44.51,42.98,41.45,39.92,38.39,36.86,35.33,33.8
13820,"Birmingham-Hoover, AL",CO,2nd Max,1,6.4,6.1,7.4,7.1,6.9,6.4,4.9,5.9,4.4,4.4,3.7,6.3,3.7,3.1,3.9,2.5,3.1,2,2.2,2.9,2.2,2.1,1.7,1.7,2.4,1.9,1.4,"Birmingham, AL MSA",907810,909139.6,910469.2,911798.8,913128.4,914458,915787.6,917117.2,918446.8,919776.4,921106,941800.1,962494.2,983188.3,1003882.4,1024576.5,1045270.6,1065964.7,1086658.8,1107352.9,1128047,228,234.11,240.22,246.33,252.44,258.55,264.66,270.77,276.88,282.99,289.1,281.56,274.02,266.48,258.94,251.4,243.86,236.32,228.78,221.24,213.7
13820,"Birmingham-Hoover, AL",O3,4th Max,5,0.094,0.074,0.082,0.084,0.078,0.098,0.094,0.084,0.099,0.095,0.091,0.083,0.085,0.077,0.074,0.084,0.086,0.092,0.077,0.067,0.075,0.078,0.078,0.065,0.064,0.068,0.07,"Birmingham, AL MSA",907810,909139.6,910469.2,911798.8,913128.4,914458,915787.6,917117.2,918446.8,919776.4,921106,941800.1,962494.2,983188.3,1003882.4,1024576.5,1045270.6,1065964.7,1086658.8,1107352.9,1128047,228,234.11,240.22,246.33,252.44,258.55,264.66,270.77,276.88,282.99,289.1,281.56,274.02,266.48,258.94,251.4,243.86,236.32,228.78,221.24,213.7
13820,"Birmingham-Hoover, AL",PM10,2nd Max,2,68.5,73,53.5,59.5,49,53.5,43.5,55.5,43,53,99.5,70,44.5,51,53,55.5,45,55.5,41,34.5,56.5,46,37,31.5,34.5,50.5,36,"Birmingham, AL MSA",907810,909139.6,910469.2,911798.8,913128.4,914458,915787.6,917117.2,918446.8,919776.4,921106,941800.1,962494.2,983188.3,1003882.4,1024576.5,1045270.6,1065964.7,1086658.8,1107352.9,1128047,228,234.11,240.22,246.33,252.44,258.55,264.66,270.77,276.88,282.99,289.1,281.56,274.02,266.48,258.94,251.4,243.86,236.32,228.78,221.24,213.7
13820,"Birmingham-Hoover, AL",PM25,Weighted Annual Mean,4,,,,,,,,,,,19.2,16.7,15.7,15.5,15.5,17.2,16.5,16.7,13.4,10.8,12.3,12,10.7,9.7,10.6,10.1,9.2,"Birmingham, AL MSA",907810,909139.6,910469.2,911798.8,913128.4,914458,915787.6,917117.2,918446.8,919776.4,921106,941800.1,962494.2,983188.3,1003882.4,1024576.5,1045270.6,1065964.7,1086658.8,1107352.9,1128047,228,234.11,240.22,246.33,252.44,258.55,264.66,270.77,276.88,282.99,289.1,281.56,274.02,266.48,258.94,251.4,243.86,236.32,228.78,221.24,213.7
13820,"Birmingham-Hoover, AL",PM25,98th Percentile,4,,,,,,,,,,,45,37,35,35,38,41,36,44,29,23,24,26,21,19,22,20,18,"Birmingham, AL MSA",907810,909139.6,910469.2,911798.8,913128.4,914458,915787.6,917117.2,918446.8,919776.4,921106,941800.1,962494.2,983188.3,1003882.4,1024576.5,1045270.6,1065964.7,1086658.8,1107352.9,1128047,228,234.11,240.22,246.33,252.44,258.55,264.66,270.77,276.88,282.99,289.1,281.56,274.02,266.48,258.94,251.4,243.86,236.32,228.78,221.24,213.7
13820,"Birmingham-Hoover, AL",SO2,99th Percentile,1,75,81,89,113,85,65,54,60,82,92,149,63,50,53,56,70,70,50,69,41,33,31,36,22,17,17,11,"Birmingham, AL MSA",907810,909139.6,910469.2,911798.8,913128.4,914458,915787.6,917117.2,918446.8,919776.4,921106,941800.1,962494.2,983188.3,1003882.4,1024576.5,1045270.6,1065964.7,1086658.8,1107352.9,1128047,228,234.11,240.22,246.33,252.44,258.55,264.66,270.77,276.88,282.99,289.1,281.56,274.02,266.48,258.94,251.4,243.86,236.32,228.78,221.24,213.7
13860,"Bishop, CA",PM25,Weighted Annual Mean,1,,,,,,,,,,,5.5,5.5,8.2,4.9,5.2,4.6,6.1,5.8,7.1,6.8,7,8.1,6.6,8,7.9,7,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13860,"Bishop, CA",PM25,98th Percentile,1,,,,,,,,,,,23,23,62,15,22,13,22,35,44,36,28,44,28,39,29,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13900,"Bismarck, ND",NO2,Annual Mean,1,0,1,1,1,2,2,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,"Bismarck, ND MSA",83831,84919.8,86008.6,87097.4,88186.2,89275,90363.8,91452.6,92541.4,93630.2,94719,96125,97531,98937,100343,101749,103155,104561,105967,107373,108779,23.6,23.9,24.2,24.5,24.8,25.1,25.4,25.7,26,26.3,26.6,27,27.4,27.8,28.2,28.6,29,29.4,29.8,30.2,30.6
13900,"Bismarck, ND",O3,4th Max,1,0.059,0.059,0.061,0.053,0.057,0.057,0.057,0.062,0.06,0.059,0.055,0.057,0.058,0.062,0.05,0.057,0.064,0.059,0.06,0.057,0.061,0.058,0.057,0.061,0.06,0.064,0.054,"Bismarck, ND MSA",83831,84919.8,86008.6,87097.4,88186.2,89275,90363.8,91452.6,92541.4,93630.2,94719,96125,97531,98937,100343,101749,103155,104561,105967,107373,108779,23.6,23.9,24.2,24.5,24.8,25.1,25.4,25.7,26,26.3,26.6,27,27.4,27.8,28.2,28.6,29,29.4,29.8,30.2,30.6
13900,"Bismarck, ND",PM25,Weighted Annual Mean,1,,,,,,,,,,,6.6,6.7,6.4,7.2,6.2,6.5,6.8,6.8,7,6.5,7.8,6.3,6.3,5.9,4.9,5,4.6,"Bismarck, ND MSA",83831,84919.8,86008.6,87097.4,88186.2,89275,90363.8,91452.6,92541.4,93630.2,94719,96125,97531,98937,100343,101749,103155,104561,105967,107373,108779,23.6,23.9,24.2,24.5,24.8,25.1,25.4,25.7,26,26.3,26.6,27,27.4,27.8,28.2,28.6,29,29.4,29.8,30.2,30.6
13900,"Bismarck, ND",PM25,98th Percentile,1,,,,,,,,,,,14,17,16,16,18,17,21,14,14,17,19,13,16,15,13,27,17,"Bismarck, ND MSA",83831,84919.8,86008.6,87097.4,88186.2,89275,90363.8,91452.6,92541.4,93630.2,94719,96125,97531,98937,100343,101749,103155,104561,105967,107373,108779,23.6,23.9,24.2,24.5,24.8,25.1,25.4,25.7,26,26.3,26.6,27,27.4,27.8,28.2,28.6,29,29.4,29.8,30.2,30.6
13900,"Bismarck, ND",SO2,99th Percentile,1,68,68,68,59,50,69,66,55,72,88,65,62,59,69,69,61,45,63,55,42,59,52,40,24,9,9,11,"Bismarck, ND MSA",83831,84919.8,86008.6,87097.4,88186.2,89275,90363.8,91452.6,92541.4,93630.2,94719,96125,97531,98937,100343,101749,103155,104561,105967,107373,108779,23.6,23.9,24.2,24.5,24.8,25.1,25.4,25.7,26,26.3,26.6,27,27.4,27.8,28.2,28.6,29,29.4,29.8,30.2,30.6
14380,"Boone, NC",PM25,Weighted Annual Mean,1,,,,,,,,,,,11.7,11.7,11.7,11.2,11.7,13.3,11.2,11.6,9.2,7.9,8.8,8.1,7.5,7.1,7.2,5.8,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14380,"Boone, NC",PM25,98th Percentile,1,,,,,,,,,,,32,32,32,29,27,35,29,27,18,17,16,20,14,14,14,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14460,"Boston-Cambridge-Newton, MA-NH",CO,2nd Max,1,6.1,4.2,4.2,4,3.7,3.6,3.3,2.9,3.2,3.6,2.3,2.2,1.4,1.6,1.3,1.5,1.5,1.2,1.1,1,0.9,1.2,0.9,0.9,0.9,0.9,0.9,"Boston, MA--NH PMSA",2870669,2924285,2977901,3031517,3085133,3138749,3192365,3245981,3299597,3353213,3406829,3521386.3,3635943.6,3750500.9,3865058.2,3979615.5,4094172.8,4208730.1,4323287.4,4437844.7,4552402,1630.9,1636.32,1641.74,1647.16,1652.58,1658,1663.42,1668.84,1674.26,1679.68,1685.1,1647.13,1609.16,1571.19,1533.22,1495.25,1457.28,1419.31,1381.34,1343.37,1305.4
14460,"Boston-Cambridge-Newton, MA-NH",NO2,Annual Mean,1,30,34,33,34,35,31,31,30,31,30,29,30,25,25,25,23,23,21,22,20,19,20,19,18,17,17,15,"Boston, MA--NH PMSA",2870669,2924285,2977901,3031517,3085133,3138749,3192365,3245981,3299597,3353213,3406829,3521386.3,3635943.6,3750500.9,3865058.2,3979615.5,4094172.8,4208730.1,4323287.4,4437844.7,4552402,1630.9,1636.32,1641.74,1647.16,1652.58,1658,1663.42,1668.84,1674.26,1679.68,1685.1,1647.13,1609.16,1571.19,1533.22,1495.25,1457.28,1419.31,1381.34,1343.37,1305.4
14460,"Boston-Cambridge-Newton, MA-NH",NO2,98th Percentile,1,86,86,95,83,89,83,77,76,81,77,74,71,67,64,60,61,55,55,59,55,52,53,49,48,49,56,47,"Boston, MA--NH PMSA",2870669,2924285,2977901,3031517,3085133,3138749,3192365,3245981,3299597,3353213,3406829,3521386.3,3635943.6,3750500.9,3865058.2,3979615.5,4094172.8,4208730.1,4323287.4,4437844.7,4552402,1630.9,1636.32,1641.74,1647.16,1652.58,1658,1663.42,1668.84,1674.26,1679.68,1685.1,1647.13,1609.16,1571.19,1533.22,1495.25,1457.28,1419.31,1381.34,1343.37,1305.4
14460,"Boston-Cambridge-Newton, MA-NH",PM25,Weighted Annual Mean,8,,,,,,,,,,,12.3,12.4,11.5,11.1,11.2,10.9,9.7,10.2,9.7,8.7,8.2,8.6,8.2,7.4,6.3,6.5,5.8,"Boston, MA--NH PMSA",2870669,2924285,2977901,3031517,3085133,3138749,3192365,3245981,3299597,3353213,3406829,3521386.3,3635943.6,3750500.9,3865058.2,3979615.5,4094172.8,4208730.1,4323287.4,4437844.7,4552402,1630.9,1636.32,1641.74,1647.16,1652.58,1658,1663.42,1668.84,1674.26,1679.68,1685.1,1647.13,1609.16,1571.19,1533.22,1495.25,1457.28,1419.31,1381.34,1343.37,1305.4
